"","DIA.mid","NVDA","AAPL","MSFT","BAC","JPM","V","GOOGL","META","NFLX","AMZN","TSLA","HD","LLY","JNJ","UNH"
"2023-02-07",0.00227484338418726,0.0291858066278305,0.00794175090611948,0.0298126693415455,0.00536160593620183,0.00591880178077986,0.00261505608323165,0.0267249753082694,0.0162850629853559,-0.00636271854069781,-0.018937145750779,-0.00634110195003978,-0.016430250505143,-0.00247292159216694,-0.00434622356647851,-0.00354557190728577
"2023-02-08",-0.00401146392966378,0.0121769494430899,-0.0114774908925795,0.0146696183569006,-0.00489530331615151,-0.00341105384329243,-0.00170760963148031,-0.065496091388296,-0.0247625260311986,0.000826631643690456,-0.0135638245808615,0.00937452997098798,-0.0105166460619844,0.00195775011558186,0.0020195951247326,0.00669978198438992
"2023-02-09",-0.000324128998846041,0.0164377719453539,0.00299500945588926,0.00622347817998392,-0.0149315089395602,-0.00725605486916792,0.00262816405279809,-0.0255610814130925,-0.00801392165951209,0.00260341164955746,-0.0037481639506125,0.0402156546281496,-0.00445776955790089,0.00937690242248101,-0.00412563669607724,0.00585654944726133
"2023-02-10",0.00118673439538886,-0.0399561233815565,-0.00391062740760584,-0.00472268849194868,-0.0114782122270227,-0.00345392833411118,-0.00573360543453716,0.0051573292574707,-0.0101168808503138,-0.0216827392578125,-0.00727805734363018,-0.0375024545658752,-0.00182215722293222,0.0110886602632643,0.00415121328176471,0.0133304319236491
"2023-02-13",0.00587485658144216,0.0112861853600292,0.0104628957587516,0.0295514774462808,0.000140451184957646,0.0049277322554091,0.00374122409741617,-0.000528741164419699,0.0244617279065606,0.0132859329524346,0.00701773761917557,-0.0250647446487483,0.00982493608267254,0.00951843911852723,-0.00101753495123869,0.00316641869783774
"2023-02-14",-0.00461242629855396,0.0192536898853184,-0.00997727397603465,0.00296694918933604,0.0021037546249858,0.000946864697347838,0.00181314783851594,-0.0111510442698417,-0.00409626601437318,1.39898126503279e-05,-0.00321482325274491,0.0256371018742896,-0.0130281468605512,0.000428108327301446,-0.0023656045236895,-0.00369436117594857
"2023-02-15",-0.00290205033315816,-0.0213530292890226,0.00646217697705653,-0.0136495991968126,-0.00659738096714468,-0.00422483058961054,-0.00634288419517659,0.0100866268269593,-0.0151548565637237,-0.0038893042543372,0.00110331608544256,0.0054241440202174,0.000722328271892225,-0.0199965387186727,-0.00867069141885179,-0.00551911619833068
"2023-02-16",-0.00749282190234213,-0.023084708265479,-0.00315456034245387,-0.0185653316605247,-0.00337460164789338,-0.00879698881917035,-0.00832167916536053,-0.00753046563388349,-0.0188530362285125,-0.0152592119739829,-0.0177442243313419,-0.0209811905373574,-0.00422529850014797,-0.0169547409599614,-0.00367069776241447,-0.00125191957895987
"2023-02-17",-0.00188216899387428,-0.0292928237765796,-0.0116128006254803,-0.01565895793673,-0.00609405478113068,-0.00260896014295187,-0.0114023687170165,-0.0117789109992126,-0.00579916269564151,-0.0142282413996092,-0.0138053950195718,0.00460308832644452,-0.0138992068697422,-7.6698729449709e-05,0.00394964831211708,0.0124243205087704
"2023-02-21",-0.0141003403942612,-0.0155227569123997,-0.0176663365513657,-0.0175152936752242,-0.0195190567607554,-0.0154317156879205,-0.0104893255363987,-0.0205617239860486,0.0124074304863677,-0.0220859626798608,-0.0232510122684122,-0.0232585744711834,-0.0516748146053601,0.00190316690504266,-0.00791817848930276,-0.00627151901145251
"2023-02-22",-0.000935841686320771,0.00520450830530028,0.000505149379006919,-0.00130605862764144,-0.00608345854682801,-0.00855838489171212,-9.06383986446491e-05,-0.00468460944424109,-0.00496863870197439,-0.000399949815538148,0.0140093120880487,-0.00245727817274899,0.00759727620029604,0.00596924220320671,0.000696206394630083,-6.10277027880413e-05
"2023-02-23",-0.00046890816186429,0.130215880364005,-0.000805874310864541,0.00854837411171139,-0.00174982127993606,0.00357247946957195,0.00222702583792445,-0.00872885132287371,0.00242524869544125,-0.0361024746550677,-0.00772524972746758,-0.000622324004879826,0.00320625125268337,0.000577345787791561,-0.000950700513623004,0.00145222069384987
"2023-02-24",-0.011713479085656,-0.0191640825224911,-0.0197121297573158,-0.0204890730194464,-0.00569170452507073,0.00340086260720462,-0.0103106712293755,-0.0182088105447316,-0.016565862334036,-0.0174262646106788,-0.0270298493095048,-0.0338249441585881,-0.0138485326459885,-0.0117854954843729,-0.0107778441951155,-0.00799282608201812
"2023-02-27",0.00600395132515041,0.0163617852049831,0.0109058058176432,0.00756360696171066,0.0064308482678197,0.0112467664531397,0.00382599100985948,0.00695616252314268,0.00410820441780402,0.0280939852875253,0.00491977630452034,0.042970292793896,0.00372478835669954,-0.00618710565017311,0.000128208263832086,0.00437720239248551
"2023-02-28",-0.00416335965280479,0.000617021331853929,0.000236639146448558,-0.000199884278165197,0.00365395821964132,0.00471293276794804,0.00129337882832159,0.00450649568175598,0.0304943140443237,0.00422559511424025,0.000479929265359225,-0.000674310146657198,0.00167222425207658,-0.0128071275924327,-0.00947764606591306,-0.00968304200870973
"2023-03-01",-3.06512092369537e-05,-0.0143866143821779,-0.00875116011718446,-0.00424988050585373,-0.00189500373629026,-0.00502268008403994,-0.00722926229715193,0.00322008575825983,0.00291529741118701,-0.00822653235351756,-0.0116205560478717,-0.0138544845194617,-0.0180414310020672,0.00589617218260297,-0.00446946335476128,-0.00154431358276519
"2023-03-02",0.00611620795107037,0.00916376904796179,-3.43902931796425e-05,0.00907537638438649,-0.0231399830785658,-0.0109786744110595,-6.8691104627705e-05,0.00636340133198621,-0.00115329592750812,-0.00161094541166673,-0.0093305502087343,-0.0635695948485691,-0.000343964233176952,-0.00240322153398398,-0.00376884170824821,0.00340893715126933
"2023-03-03",0.0060071437951994,0.0086214386517498,0.0226851996128987,0.00953763942991159,0.0143326222209466,0.0094988039152144,0.0132383892915147,0.0118478277455205,0.0418552704765291,0.00729450165226497,0.0181266237721274,0.0302776668071849,0.0108013400572962,0.00841139266132851,0.00675630567343699,-0.00217711642944474
"2023-03-06",0.00281261023141077,-0.000941818280527973,0.0254916647992676,0.0108112429347633,0.00336655968912458,-0.00215790881307099,0.00797692272705786,0.0142551955442707,0.0102564184932734,0.00758300897170372,0.0025816536137564,-0.0118306728748959,0.0003182642252606,-0.000188416794817514,0.0073366914820947,0.00650912217706345
"2023-03-07",-0.00854543269436814,0.00547672377213515,-0.00812585311786462,-0.00517769387994649,-0.0217072387153389,-0.0193250918924787,-0.00670340305652217,-0.00557131078102535,0.012358051582136,-0.00503152385319772,0.00197330729166656,-0.0188844542532349,-0.0116360486279574,-0.0124936840303488,-0.00488553946235226,-0.00538707172608399
"2023-03-08",-0.00249336235474296,0.0225008659156358,0.00692609089768981,-0.00580365339187006,-0.00893939625133167,-0.00634827069986565,-0.00499621589959409,0.0119326542148055,-0.00655790537367251,0.00103739558337534,-0.0040085922230253,-0.0237600903220132,-0.00115246631781241,0.00175449299931896,-0.0048672854683921,-0.00591920453886829
"2023-03-09",-0.00630153772403463,-0.0108556226754657,-0.00317263443345939,0.00737092143900786,-0.0371622203458557,-0.0327648714779244,-0.000787627930306956,-0.00567639095397465,-0.00191924828129297,-0.0259630094643739,0.00292804015375125,-0.017335200047755,-0.00147515417402677,0.00959872227295899,-0.00526281557166541,-0.00371865698534446
"2023-03-10",-0.00442612583636903,-0.0110727297498033,-0.00873228530440473,-0.00842187526835314,-0.0183366209177807,0.00920669630700766,-0.0123176180725211,-0.00785310308186382,0.000522875333956563,-0.01304655165611,-0.00368563851043779,0.00257344262974968,0.00218751695421004,0.011314474944043,0.0069756695772103,-0.00362438494355877
"2023-03-13",0.000578605549172773,-0.00729368783467887,0.0129292805989583,0.0129932958064141,-0.0487281255092091,-0.0150017936070865,-0.00446468187570859,0.00402738264954583,-0.00116980369619546,-0.00162244516030463,0.00374734184184988,-0.0162015539612499,0.00405156533827289,0.030156816492009,0.0140492373473882,0.00908045979297523
"2023-03-14",0.00749634300217839,0.038034480771125,0.00850667089062784,0.017899361338668,0.0270080497336971,0.0164571126302084,0.0162493260648175,0.0251344627393972,0.0527363674228807,0.00126062677045158,0.0157957273574834,0.0343306146254028,-0.00322835344281902,-0.000400596714646095,-0.000620679617264197,0.001649843430237
"2023-03-15",-0.01489805088732,-0.00997380932791225,-0.00658625910962429,0.00787987502760212,-0.0222531411067252,-0.0427870368523232,-0.0154120675484376,0.00867296601172574,0.00149465663203263,0.014765752569786,-0.000105378602683781,-0.0222361512080597,0.00120811433923262,0.00262936170331884,-0.00136433918250278,-0.00111926692647357
"2023-03-16",0.00143954260116841,0.0211737893083617,0.00692854121533526,0.0168776208797994,0.0105300173094065,0.00565259878269919,-0.0147894672110569,0.0232546103023419,0.0160556026415337,0.0176602252290008,0.0218295463143123,0.0103906901175388,-0.00505261598391127,-0.00333866768036861,-0.00560418178787725,0.00604820863393796
"2023-03-17",-0.0127610208816705,0.019282696231155,-0.00218161022758845,0.0131244916039097,-0.0286502930515821,-0.028948402769479,-0.00315013827641852,0.0114632946040667,-0.0305714127436693,-0.015093865837471,-0.00979607690191675,-0.0127898946096939,0.00828305342656743,0.0060541085284096,-0.00262935001302689,-0.00606963751760103
"2023-03-20",0.0079748611809507,-0.0057531861989667,0.00635484264742936,-0.0206312288657875,0.00790798955579208,0.0153406260021123,0.00600303743888753,-0.00797088517416178,0.00454986650412259,-0.00576606881500108,-0.0187973406065611,0.0070227022448115,-0.000589578965591864,0.00697191044048284,0.00554535499164066,0.0115229044986356
"2023-03-21",0.00710520828934347,-0.000521206955504061,0.00362134508848255,0.000110140393409175,0.0358558517318588,0.030045616746599,0.0112078833978075,0.0191661588946137,0.0148627596061488,-0.00312984447667153,0.0175519411386467,0.0533151249280568,0.00340524295477151,-0.00701442312310263,-0.00480861567811086,0.00340702635001233
"2023-03-22",-0.0055586192056245,0.02725297599612,0.00436338335102104,0.010336773481163,-0.0139909258506381,-0.0128686347445717,0.00207253476367431,0.000381251584306463,0.00672730983538239,-0.0189509202197602,-0.00253454991122426,-0.00898371044351276,-0.00898314241965614,0.00617679567075857,-0.0087400170643811,0.000374906630895566
"2023-03-23",0.00493473004934009,0.0236700967186008,0.011309611683497,0.0214477070572612,-0.00723584877016037,0.00467838814733557,0.0123386841034605,0.0194446964121771,0.0260497567421687,0.0665532619491274,0.00648432851199909,0.0148051369156059,0.00196386526781733,0.00545364434578355,-0.000993058741134312,-0.0038904265407953
"2023-03-24",-0.00204151223903848,-0.0158140673537966,0.00103824672828434,0.00106244387039744,-0.00611787216831738,-0.0192762216234514,-0.0125791610963185,-0.00885417979925585,0.00629040370955591,0.0182913651525243,-0.0137777004180748,-0.0128238682323952,-0.00362795965200224,0.000631241543537664,0.00440014070434569,0.00494774942036336
"2023-03-27",0.0065617714889401,-0.00360354925402651,-0.00580343404165851,-0.0074135404196648,0.0420044351127571,0.023416853344852,0.00766832869934353,-0.0198691309957749,-0.0116498905901613,0.00619692266302319,0.000815263765350904,0.0170946756515697,-0.000335615735994832,-0.019010499797173,0.00769736717156122,0.0135507307703158
"2023-03-28",-0.000200433048304416,-0.0131732577228353,-0.00660221238946579,-0.00826761568036816,-0.00614251288665402,0.00038907000956323,-0.00369685633582684,-0.0133222886069072,-0.0166387303339226,-0.00109867848897649,-0.00688493707422688,-0.0152233888020009,0.00120884420649348,0.00650026226328237,-0.00463148532115465,-0.00967003208620354
"2023-03-29",0.00747355994558663,0.0161870417867516,0.0161751397391536,0.0165134541566074,0.0136912967182548,0.000892256709462691,0.00864611611430743,0.00534495617194852,0.0171915721723717,0.0178350532603739,0.0231386265881266,0.0167820465214414,0.0064097562353902,-0.00140680027277373,0.00596099812697415,-0.00458118855825196
"2023-03-30",0.00230836545370461,0.0117291977663436,0.00684206285307365,0.00876971006180316,-0.00296477286085728,-0.00197460948831063,-0.00257499749388235,-0.00907385515813741,0.000511301311995727,0.0218805402180409,0.017705750881585,0.0102898445788329,0.00569953710983362,0.00839612756487762,-3.25957439015756e-05,-0.00181101443951914
"2023-03-31",0.00815876944150729,0.00315890040091737,0.00674427948131773,0.00734028094867178,0.00600710369439295,0.00656311627730588,0.00991632575826462,0.0156110692087192,0.00784259483993899,0.00913045345450314,0.00705879809809673,0.0369469294499787,0.0203077296229706,0.00434411258602641,0.00511641353697212,0.00636090181826487
"2023-04-03",0.00679456977572479,-0.00392411723069763,0.00215284032791674,-0.00759620976532904,0.00192305422265315,0.000882553106582362,0.0052337117033745,-0.00482024292409167,-0.00516656227276324,-0.0028655500311322,-0.00900377865168533,-0.0482743984138392,0.00418474054887796,0.0101915572895039,0.00306450628465216,0.03643750683286
"2023-04-04",-0.00436127629995875,-0.0111389432367867,-0.0011734951975263,0.00288967656340833,-0.0152151247742237,-0.00891213605925134,-0.00244540418599892,0.00431200421912248,0.0061951096825239,-0.00403408517745607,0.00727463226781566,-0.00123221162655929,-0.00211607872352004,0.012530662014115,0.00592918482366822,-0.000445175377114637
"2023-04-05",0.00199140126986896,-0.0275561619806135,-0.0133128163137759,-0.00746914502534135,-0.0105432480743481,-0.00868246141072149,-0.000658883964974044,0.00152788240591128,-0.0100363206363893,-0.0170439687462148,-0.0155843690692373,-0.027832631575361,-0.00971314862141681,0.0190908701305004,0.0360905633986826,0.0216320287256875
"2023-04-06",-0.0015680339997276,-0.0047431468917406,-0.00170976526193434,0.00954841518202842,0.00633144530656971,-0.0010970879161416,-0.0108033658546992,0.0218244352699888,0.00621809375814641,-0.0169271268594351,-9.8895367795282e-05,-0.0132330841662185,-0.00573323851145435,0.012795411579561,0.00244549711855724,0.00287685534531645
"2023-04-10",-0.000612128500420472,0.00399451858619027,-0.0218936188312691,-0.0152435090232502,0.00125717842026862,-0.00192204239613858,-0.0026107524799498,-0.0190462890756666,-0.013604823500088,-0.00798632361332885,-0.01151282838691,-0.024073242518279,0.00187111961165565,-0.00704608097014559,-0.00551011847620908,-0.00208652731133119
"2023-04-11",0.00291704670572113,-0.00438740664424564,-0.0036721670381149,-0.0192819432205824,0.0148532211970736,0.00273674478449237,0.00547633058019659,-0.00690530433570946,-0.000162961735575506,0.0100298556707714,-0.0211901452444984,0.0157715232168714,0.00776176942203177,-0.00219348211054582,0.00206906458947054,0.00687134220596874
"2023-04-12",0.00173644026258701,-0.00776622023800122,0.000746238276804423,0.00585162152763119,-0.000696570917895101,0.00564107392332169,0.00442110811872443,0.00185097007734769,0.00402147746743919,-0.00529253870867175,-0.00810646090309375,-0.00452376263012222,0.000816984382815633,0.0105619873411238,-0.00182628017261277,0.00460683829976483
"2023-04-13",0.00509495163932372,0.00426491635490023,0.0219237624798496,0.0107411673520357,-0.00140449306516688,-0.0043969061588035,0.0132127745423301,0.0193520424597973,0.0206541970511462,0.0349213096984899,0.0287232700194202,0.0176138697952115,-0.0035119276404314,0.0105270556676036,0.00701562676137701,0.00822157685687985
"2023-04-14",-0.00378997357181465,0.0033442929782137,-0.0029595931481069,-0.0129553880467412,0.0350140396489436,0.0621752746114652,0.00397525910891128,0.0042818494197705,-0.00235990132996255,-0.0160605379760121,-0.00239260491143756,-0.00944054497600044,0.00561360493821739,-0.00197251831644485,-0.00614053499917555,-0.0158865622671587
"2023-04-17",0.000354135044517756,-0.00143878015222576,-0.00302649724033066,0.00957569754003629,0.0130419806652227,0.000937107235754686,-0.00651654344943697,-0.0324240149254976,-0.0109937474721108,-0.016788194456179,0.00146324951766474,0.00643244562922307,0.00456891558206496,-0.00320233814172688,-0.00150743111508589,-0.0109810865435902
"2023-04-18",-0.00253005364546877,0.0270905729215414,0.00786783928689005,0.00202569943692521,-0.000164671319625831,0.00411211428672442,-0.0020129929754541,-0.00627536951842012,-0.00244446692507927,0.00338125590815475,0.00116798651333316,-0.00751171514293736,0.00737985098041083,-0.00104739998188697,-0.0211263357197047,-0.00551103913816697
"2023-04-19",-0.00261914115018047,-0.0018433383365013,0.00228267706272289,-0.00546172269969403,-0.0184881752808487,-0.00318243965817722,-0.00276114835448726,-0.00454543994374257,-0.0126669518746237,-0.0382828374626832,0.00933526869861634,-0.0202647748891873,-0.00762674007354436,-0.00160850264878654,0.00568288271998241,-0.0231525683480189
"2023-04-20",-0.00336288434378607,-0.0148938246454766,-0.00545850097398459,-0.00483626095411205,-0.00199599025310571,-0.00414252024366524,0.00221435156742267,0.00844692902224464,-0.00435788050677288,0.00544691116602913,-0.000671174568295463,-0.085608280624506,0.00503517934306053,0.00658623487290844,-0.000861328747341017,0.000524454170344413
"2023-04-21",-0.000754609061666023,-0.00558957156575557,-0.0070806643804272,-0.00505047757649613,-0.00685618482680539,-0.00614301454986954,-0.000532821810519613,0.000949743311345674,-0.00739195815223359,-0.00447211261066105,0.0270205585766421,0.00411067026421708,0.00905985787151531,0.0195432272243408,-0.000672457568897555,-0.00210269284795195
"2023-04-24",-0.000147844769851413,-0.00370589286972733,-0.00166647387443319,-0.0137353125616738,-0.00418483261340019,0.000213507970149962,-0.00307630352791932,0.00241906299081518,-0.00270091103335379,0.00830840544190448,0.00177638783687906,-0.0178701511080416,0.00173306558746478,-0.00233619021726383,0.000921961363534951,0.00540488238350711
"2023-04-25",-0.00534316622463105,-0.0113157221333979,-0.00187506916200886,-0.0116584041289114,-0.019657259195154,-0.0137496623885747,-0.00229848790746179,-0.00665284347394113,-0.0168945613268313,-0.0125828081003939,-0.0212786192986689,-0.00885882752612277,-0.0073929547740117,0.0101473831425949,0.0065677679321543,0.011453329277139
"2023-04-26",-0.00281809591527848,0.0295911255261636,0.00164863305869623,0.0752668459693409,-0.00762830325467478,-0.0128205085575905,0.000675144436447006,0.00616272892683689,0.0190074663301278,0.00196866992964906,0.0272009449529922,-0.0234331202623749,-0.0162150065586071,-0.0227367219708564,-0.0112906545409264,-0.018072073519618
"2023-04-27",0.00977616532781633,0.00385817805463606,0.0190217733124927,0.016437048673146,0.0126582155385735,0.0114989867906476,-0.000131453652003843,0.0216469266840265,0.142454681613771,0.00403230643961017,0.0366736364165567,0.0173983442104928,0.0110562787476172,0.0355595855993882,0.000922452095545534,0.00753701065875134
"2023-04-28",0.00261677845917463,0.00692350884616477,0.00270175061552513,0.00423189516040634,0.0027691546926456,-0.000401315607085451,0.0078817867248866,-0.0127335159263527,-0.00197015939601397,0.00477220572978432,-0.0265434083858176,0.00605531684824046,0.0107849267061053,0.0206481297106893,0.000981570752851768,0.00116213440987423
"2023-05-01",0.00115826840417221,0.0241450165062054,-0.000795582936486072,-0.00125304222283495,-0.000341537863637997,0.0279224018198401,0.00137498260086266,0.000605575215427034,-0.000374517162708532,-0.0159730692293614,-0.0182550543202777,-0.0198100986049691,-0.00690427945709293,0.00996570183648204,-0.00262671156870697,0.00713286145165792
"2023-05-02",-0.00941646112998606,-0.0155828272910649,-0.00380327057606222,0.00322359149830365,-0.0259986585507146,-0.00552407079429884,-0.0138488394795172,-0.016277975574265,-0.0050373833441133,-0.0101042639235809,0.00465456599624181,0.00234812611455482,-0.00953984373606487,-0.00101029645840878,0.00562341384613796,-0.00546706053241819
"2023-05-03",-0.00241933818155204,-0.0102977221888817,0.00296670018578715,0.00307778779786516,-0.00017756088309695,-0.0122732641342335,0.00138779825242552,0.00859284829015583,-0.0083180297921408,0.0084554019472316,0.00955323462998692,0.0133803524741303,0.00458748847735357,0.0496165068533176,-0.00415079193513401,-0.00334422891887898
"2023-05-04",-0.00787162832399657,-0.00908209962023854,-0.0106001884635898,0.00387650446199284,-0.0193826598599105,-0.0162891337511789,-0.00535445219643038,-0.00592926470907551,-0.00618066900742487,0.00463513191588594,0.00675346780450758,0.00429608872043818,-0.0106455413543504,-0.00517172410054223,-0.00488118249388603,-0.00739619789786361
"2023-05-05",0.0132496750259579,0.0247079221055491,0.0406538739737545,0.0088732897501167,0.0255650087526738,0.0206904954988163,0.018683460081832,0.00291332967204028,-0.00537429282224666,0.00316420810661833,0.00629810186532831,0.03691065174246,0.00957130572301512,-0.00122539714378145,0.00172700160898209,0.0187982344546389
"2023-05-08",-0.00145518806514677,0.00366107186607589,-0.00339922764526401,-0.00806370408253787,0.00703719433205618,0.0035468258115674,0.00245922727511516,0.00937768003531914,0.000708827718844507,0.0140506514627181,-0.00246077931020339,0.00843822891091039,-0.00856292994044006,0.0027816143806767,-0.00445654584071353,-0.00595814532795746
"2023-05-09",-0.000907167727865477,-0.0150766325477791,-0.00536023230648863,-0.00153893035515773,-0.00559771338591575,-0.00722262668901996,0.000968893371464441,0.00835116793737112,0.00090024041079606,0.00549503706951637,0.00137012619535959,-0.020955765675655,0.00166711005639697,-0.00206832194013706,-0.00523688304421444,0.00452680717316101
"2023-05-10",-0.00178691027893541,0.00756016650030511,0.00695693098740446,0.0108632140516847,-0.0054229797309383,0.000403142543104584,-0.00602331652398158,0.028737801052821,0.00156406350773919,0.00352257090422237,0.0256987225022123,0.00830623015071885,-0.00287348143324873,0.00897567854913062,-0.000217346547321196,0.000356872323535429
"2023-05-11",-0.00840559226062043,-0.00993594253693808,-0.00103710709672611,-0.0115910318128972,-0.00494144327927692,-0.00457942570021552,-0.00594543163660821,0.0395078381702672,0.00933157299927578,0.00964461514910897,0.0153824833702882,0.00973066977793646,-0.00621042167431196,-0.00443891713566302,-0.00532009287614166,-0.00444836023831197
"2023-05-12",-0.00134995862232623,-0.00577363752846372,-0.00702158975944245,-0.00478857638163122,-0.00638920024222422,-0.00727672062890661,0.00114716689902838,0.00428926826206544,-0.0067220471614956,-0.00578666398456151,-0.0106971007280706,0.00130752249957555,0.00528347964670939,0.0101711016359047,-0.0012734297375866,0.00320195423387371
"2023-05-15",-0.000420212014729748,0.00778052191896239,-0.00133281188602763,-0.000728245792881665,0.0123661881232944,0.0053318143575527,0.00133977678300568,-0.00225512198817956,0.0170437562634715,-0.00344225125622721,0.0046254154875045,-0.0049112809216898,-0.00530172919634031,-0.00252051189000491,-0.0049446335052945,-0.00709443749854399
"2023-05-16",-0.00627673556902164,0.0137464747350247,0.00232459975276633,0.00746460809919935,-0.00126581728372444,-0.00207048109700803,-0.00620674404270805,0.0178525274930934,-0.00535878245008015,-0.00699635611184579,0.0154676716061508,0.00351667606257022,-0.0240868233215887,0.000138080958425046,-0.00100284336602285,-0.00564840985899706
"2023-05-17",0.00811263170895948,0.0205901661821524,-0.00229564645226743,0.00271059616081915,0.030701724421591,0.0201384310166906,0.00759317911542068,0.00644294727891204,0.00908630128549004,0.00524347998229757,0.0143298058036547,0.0259728371203114,0.0187723702894775,-0.00185499212441698,-0.00266722374878214,0.00364796130148193
"2023-05-18",-4.47808837612529e-05,0.02969050047709,0.00706468934770599,0.00757963338475309,-0.0112005494659557,0.00213071993822855,-4.29594115544107e-05,0.0101787768471482,0.00680437898101705,0.062242709059076,0.0170562545974533,0.00514780075879706,0.00470257078670833,-0.00209159152026117,-0.00468589439735945,-0.0135929464554703
"2023-05-19",-0.00364515519141184,-0.0135740690175059,0.00351326965465804,-0.00301391274704876,-0.0042149257035099,-0.00136196997857863,-0.00196920677161005,0.0100138363909505,-0.00324084679755821,-0.0118236705607488,-0.00969110670904338,0.0126632250070584,-0.00780929884531356,0.0122519127061673,0.00350202120228449,0.00432982418021455
"2023-05-22",-0.00181038026843483,-0.00524563580524839,-0.00616580160124947,0.00615696028276269,0.0042689392726265,0.00337698573668233,-0.00336463790803576,0.0148663808771927,0.0150830558551565,0.00518668744132844,-0.00636560583627355,0.0253969390093138,-0.00118611273961988,0.00291606431277014,-0.00597825533788743,0.00257925857620922
"2023-05-23",-0.00393510838874056,-0.00694445336653204,-0.0107347597585958,-0.00683414943484806,0.0123500150286149,-0.00206473980464594,-0.020343281850974,-0.0130348248143413,0.00326187945114564,-0.0103853589431541,0.00391267663580397,0.00127074442404229,0.00985684372902407,-0.0121891705946648,0.00286864659682395,-0.00552408045333286
"2023-05-24",-0.00529319989942245,-0.0156901615043491,-0.000524576469872473,-0.00223630358435845,-0.0113715818800811,-0.00640597696804202,-0.013425057285005,-0.0136667383789927,0.0021479741351349,0.0165735039965436,0.0103487142257259,-0.0244926680686539,-0.00369570620348869,0.00330807207660655,-0.00178559265133749,0.00343109516119688
"2023-05-25",-0.00224078713596798,0.246234160677602,0.00555750611852246,0.030587830677181,-0.00142352010620339,0.000628097503822644,0.00152982662445522,0.0226633401917951,0.0127803452646109,-0.00661918186795007,-0.0099357588643435,0.00426466066003739,-0.00747166955051304,-0.00415714836494741,-0.0105643199923637,-0.00581286160805039
"2023-05-26",0.00616324720811878,0.010005243953308,0.00838196949071413,0.00834556286773469,-0.00266240003770013,0.00696548490434834,0.00624494857450753,0.00303689808153607,0.0190747542374252,0.0303063339910763,0.0326956375785497,0.0384615448243779,0.00957278157693975,0.000842516840695362,0.00213712967964352,0.0115030248624026
"2023-05-30",-0.00217623615609863,0.0512890005935671,0.0133957352278598,0.000720883670359829,-0.00317906042428029,-0.000511170538748718,-0.010666165748524,-0.00625951990591744,0.0111814706923998,0.0437341524139074,0.0106568876262794,0.040560124029303,-0.00385880687446438,-0.000927697373197645,0,-0.00118373500256397
"2023-05-31",-0.00479540193928629,-0.026239726680094,0.00425830366848645,0.00128318306428699,-0.0155697286091291,-0.0133857959174249,-0.0126556592352471,-0.00315354892393271,-0.00302827572537667,-0.00100517048827209,-0.00867174164159279,-0.00807818452878972,-0.0219562185463592,0.000105358647980669,0.00259123643146952,0.00501194850456876
"2023-06-01",0.000394574368586031,0.0359729363590644,0.00719319546676656,0.00223814768652253,-0.00467797998677277,0.0083265018651566,0.0160159296705336,0.00529012530847139,0.0197378591697701,0.0128279731991521,0.00937134878303625,0.00321191797291331,0.00405713122934848,0.00698555236455101,-0.00622342307802826,0.0106826244466325
"2023-06-02",0.014700520331435,0.000226272837466235,0.00238769678449557,0.00735163696835217,0.02717782922172,0.020569807849947,0.0103532062724199,0.00998222274625138,0.0022927086034028,-0.00468829353590827,0.0198338473558028,0.0288164784330271,0.0158638699575999,0.00973679890461399,0.00750617129872411,0.00417313023808941
"2023-06-05",-0.00251429019167748,-0.00485671387015474,0.00301187166696226,0.0036076527605442,-0.00522464727668337,-0.0096105820629987,-0.00861048843532619,0.00774043608535369,-0.000165008299671143,0.016318315699793,0.00132797517527039,0.0183904170497944,-0.00809287103028633,0.00548233926112451,0.00461870719553437,0.00116100945881237
"2023-06-06",-0.00156192290972801,-0.0131985930096705,-0.00448272595145449,-0.00645948131563701,0.0140154031429147,0.000467395733068088,0.00412310949851369,0.00646769937461489,0.00641140108499938,-0.00623232332494439,0.00718274293105869,-0.00179219423994559,0.00404298032725126,0.000416382964341766,0.0011684557898004,-0.0128565381639713
"2023-06-07",0.00165088316870809,-0.00585966682437056,0.000306904207997727,-0.0155388326312742,0.00342115576585034,0.00509549829573319,-0.0172421239924031,-0.0135888742079356,-0.00957141216966118,0.0245435528378886,-0.0206144901490363,0.025778328561701,0.0123479688489758,-0.00425442872337245,-0.000379251055613428,-0.00317903691464583
"2023-06-08",0.00247647009468444,0.0189326563140342,0.00747944070902662,0.00499414147064936,-0.0100067870038903,-0.00358948663052883,-0.00663649273417621,-0.00216326032366077,-0.00127089038736827,0.00792949742698545,0.0223954158435264,0.0202608881176185,0.00470665598770648,0.00810093201105655,0.00378500162723827,0.0103602660415245
"2023-06-09",0.00141675567364308,0.0163334626031373,0.00476265684263333,0.00596441961621741,0.00034212210189688,0.00195416161175666,0.0041245932614371,0.0056902203454603,0.000926092853582805,0.0267728623014225,0.0019718530912034,0.0526270994559761,-0.00772193356312312,0.000650705209688685,-0.000998352915256184,0.00508943773590609
"2023-06-12",0.00293279809059821,0.00784108701455222,0.00812330645871895,0.00563051589638097,-0.00119579093061273,-0.00333305162483222,0.00662016180486713,0.00511331083068778,0.0135496543261011,0.00146427451725484,0.0139755202937382,0.0138298075581953,0.00934919611045859,-0.00718549239629696,-0.00324977601973597,-0.00412258098020768
